stn	time.yy	time.mm	time.dd	time.hh	str.diffus	wetbulb	gls	prestahs	tre200h0	ure200h0	fkl010h0	dkl010h0	dni
PAY	2021	6	22	3	0	14.6	0	955.3	14.7	89.8	2.9	287	0
PAY	2021	6	22	4	0	13.4	1	954.9	14.1	94.6	3	67	25.62688128
PAY	2021	6	22	5	0	13.7	7	955.2	14	97.7	1.5	259	35.62426694
PAY	2021	6	22	6	0	13.5	9	956.1	13.9	95.4	2.9	197	24.97643251
PAY	2021	6	22	7	0	13.5	66	956.1	14.2	95.5	2.9	195	127.0716006
PAY	2021	6	22	8	0	14.7	372	956	16.4	88.7	1.8	10	561.2415392
PAY	2021	6	22	9	0	15.5	729	956	18	77.4	2.1	31	933.6105976
PAY	2021	6	22	10	0	16	757	956.5	19	74.4	1.9	23	874.7198192
PAY	2021	6	22	11	0	16.3	971	956.4	21.2	65.5	2	42	1000
PAY	2021	6	22	12	0	16.4	841	956.3	21	63.9	1.9	41	920.2622298
PAY	2021	6	22	13	0	17.1	581	956.2	21.1	67.3	2.7	5	664.4274643
PAY	2021	6	22	14	0	16.5	644	956.2	21.8	60.4	3	17	809.8776378
PAY	2021	6	22	15	0	17	443	956.1	22.7	61.2	2.4	54	650.0328895
PAY	2021	6	22	16	0	16.7	467	956.3	21.6	58.4	3.2	20	862.9795547
PAY	2021	6	22	17	0	16.6	247	956.4	19.9	73.3	2.6	41	643.7698456
PAY	2021	6	22	18	0	15.9	23	957.8	16.6	90.1	2.7	127	104.6313205
PAY	2021	6	22	19	0	15.3	12	958.5	16.5	90.1	1.7	56	197.5723341
PAY	2021	6	22	20	0	15.7	2	958.9	16.3	94.6	1.4	72	0
PAY	2021	6	22	21	0	15.8	0	959.5	16.2	94.9	1.4	203	0
PAY	2021	6	22	22	0	15.6	0	960.1	16.1	92.9	2.2	189	0
PAY	2021	6	22	23	0	15	0	960.3	15.1	94.1	1.6	90	0
PAY	2021	6	23	0	0	14.5	0	960.5	14.9	96.8	1.4	67	0
PAY	2021	6	23	1	0	14.3	0	960.3	14.3	97.5	1.8	171	0
PAY	2021	6	23	2	0	13.7	0	959.7	13.9	98.2	1.4	270	0
PAY	2021	6	23	3	0	13.6	0	959.8	14	98.5	1.2	189	0
PAY	2021	6	23	4	0	13.7	2	960	13.5	99	1.6	176	52.16545913
PAY	2021	6	23	5	0	13.4	32	960.3	13.6	96.9	2	177	163.4489139
PAY	2021	6	23	6	0	13.7	84	960.5	14.3	93.5	1.6	203	233.5723261
PAY	2021	6	23	7	0	14.4	227	960.9	15.4	93.1	1.4	222	437.6058141
PAY	2021	6	23	8	0	15.3	391	960.9	17	86.4	1.2	63	590.4205709
PAY	2021	6	23	9	0	16.1	632	960.6	17.9	81.5	1.9	338	809.8642877
PAY	2021	6	23	10	0	16.1	600	960.7	19.5	73.3	1.7	29	693.5653359
PAY	2021	6	23	11	0	16.6	870	960.3	21.2	58.8	2.6	52	955.3941163
PAY	2021	6	23	12	0	16.7	852	960.2	21.6	66.4	2.5	22	932.3230827
PAY	2021	6	23	13	0	17.4	700	959.5	22.1	64.7	2.4	49	800.4058971
PAY	2021	6	23	14	0	17.6	692	959.3	23.4	58.5	2.9	47	869.9751026
PAY	2021	6	23	15	0	17.4	702	958.8	23.1	58	3.3	54	1000
PAY	2021	6	23	16	0	17	462	958.6	23.3	57.8	2.8	30	853.1074402
PAY	2021	6	23	17	0	16.6	116	959.1	20.6	64.6	3.4	351	302.0036634
PAY	2021	6	23	18	0	16.2	99	959.7	19.7	67.4	3.1	46	449.5403311
PAY	2021	6	23	19	0	16	15	960.3	18.3	77.5	3.2	49	245.5611611
PAY	2021	6	23	20	0	15.2	4	961.7	17.5	74.5	3.5	152	0
PAY	2021	6	23	21	0	13.5	0	964	13.9	93.8	4.6	222	0
PAY	2021	6	23	22	0	13	0	962.9	13.7	93.2	2.1	169	0
PAY	2021	6	23	23	0	13.1	0	962.6	13.8	93.6	2.3	183	0
PAY	2021	6	24	0	0	12.9	0	962.1	12.8	97.8	1.5	63	0
PAY	2021	6	24	1	0	12.5	0	961.5	12.4	97.2	1.5	103	0
PAY	2021	6	24	2	0	11.7	0	961	11.6	98.4	1.5	196	0
PAY	2021	6	24	3	0	11.7	0	960.8	12.1	98.3	2.6	198	0
PAY	2021	6	24	4	0	12.1	2	960.6	12.6	95.2	2.5	192	53.23668884
PAY	2021	6	24	5	0	12.3	33	960.9	13	94.7	2.6	196	169.2453148
PAY	2021	6	24	6	0	12.7	39	961.8	13.3	95.1	2.3	204	108.6802438
PAY	2021	6	24	7	0	13	21	961	13.7	97.4	1.8	108	40.54004611
PAY	2021	6	24	8	0	14	229	962	15.8	88.1	2	96	346.1277791
PAY	2021	6	24	9	0	14.7	404	961.9	16.4	86.9	1.6	217	518.039585
PAY	2021	6	24	10	0	15.2	625	961.6	18.7	77.3	1.5	166	722.7764338
PAY	2021	6	24	11	0	15.7	775	961.6	19.6	74.3	1.7	239	851.2781251
PAY	2021	6	24	12	0	16.3	787	961.2	20.4	66.5	2.3	315	861.2634914
PAY	2021	6	24	13	0	16.2	676	960.7	20.9	60.5	3.1	257	772.9039452
PAY	2021	6	24	14	0	15.8	359	960.9	22	60.1	3.5	277	451.2253429
PAY	2021	6	24	15	0	15.7	416	961.4	17.6	81.3	4.1	246	609.8638383
PAY	2021	6	24	16	0	14.7	60	962.5	14.9	92.6	5	221	110.7257135
PAY	2021	6	24	17	0	14.5	82	963	16.2	87.3	3.9	198	213.2942183
PAY	2021	6	24	18	0	15.1	83	963.1	16.5	85.8	3.2	195	376.3447806
PAY	2021	6	24	19	0	14.7	25	963.8	15	94.1	3.1	228	407.5906086
PAY	2021	6	24	20	0	14.1	2	964.3	14.4	95.3	3.7	199	0
PAY	2021	6	24	21	0	13.7	0	964.7	14	94.2	3.6	203	0
PAY	2021	6	24	22	0	13.4	0	964.8	14	94.1	2.6	198	0
PAY	2021	6	24	23	0	13.2	0	964.6	13.8	93.7	2.9	205	0
PAY	2021	6	25	0	0	13.4	0	964.4	14.1	93.4	2.9	201	0
PAY	2021	6	25	1	0	13.1	0	964.1	14.1	88.7	2.8	206	0
PAY	2021	6	25	2	0	13.2	0	964	13.9	91	2.3	198	0
PAY	2021	6	25	3	0	13	0	963.8	13.7	93.3	1.7	201	0
PAY	2021	6	25	4	0	13.1	1	963.7	13.7	93.8	1.3	203	27.24202378
PAY	2021	6	25	5	0	13.1	40	963.5	13.9	92.9	1.4	210	206.072533
PAY	2021	6	25	6	0	13.5	125	963.5	14.7	87	2.1	215	349.1637353
PAY	2021	6	25	7	0	13.5	304	963.6	15.6	80.8	2.8	202	587.7611404
PAY	2021	6	25	8	0	13.5	316	963.7	16	77.2	2.6	216	478.1260164
PAY	2021	6	25	9	0	13.3	270	963.5	16.3	71.2	2.2	243	346.4663192
PAY	2021	6	25	10	0	13	291	963.4	16.6	69.1	1.6	290	336.6894158
PAY	2021	6	25	11	0	12.9	315	963.4	16.5	65.1	1.8	286	346.1064068
PAY	2021	6	25	12	0	13	285	963.3	17.7	65.3	1.2	236	311.9348507
PAY	2021	6	25	13	0	13.3	487	963.1	17.6	61.8	1.4	203	556.8013726
PAY	2021	6	25	14	0	13.5	380	962.8	19.1	60.1	1.2	256	477.542758
PAY	2021	6	25	15	0	13.4	391	962.7	18.2	60	1.4	90	573.0353462
PAY	2021	6	25	16	0	13.9	308	962.2	18.6	62.3	1.2	164	568.1214404
PAY	2021	6	25	17	0	13.8	213	962.2	18.2	63.1	1.2	212	553.6646339
PAY	2021	6	25	18	0	14	101	962.3	17.8	63.8	1.1	225	457.4869361
PAY	2021	6	25	19	0	13.6	62	962.2	17.1	67.8	1.9	19	1000
PAY	2021	6	25	20	0	13.5	8	962.4	15.3	82.9	1.4	77	0
PAY	2021	6	25	21	0	13.6	0	962.7	15.2	82.4	1.3	81	0
PAY	2021	6	25	22	0	13.2	0	962.6	14	89.1	1.1	126	0
PAY	2021	6	25	23	0	12	0	962.6	11.9	94	1.5	197	0
PAY	2021	6	26	0	0	11.2	0	962.5	11.8	92.9	2.3	201	0
PAY	2021	6	26	1	0	11	0	962.1	11.1	94.1	1.8	194	0
PAY	2021	6	26	2	0	10	0	961.8	10.1	96.5	1.7	201	0
PAY	2021	6	26	3	0	10	0	961.8	10.1	96.8	1.4	180	0
PAY	2021	6	26	4	0	9.6	3	961.7	9.8	97.4	0.8	135	83.89224681
PAY	2021	6	26	5	0	10	72	961.8	11.4	93.7	1.3	198	372.7668511
PAY	2021	6	26	6	0	11.8	195	961.8	13.4	91.3	1	212	546.1044016
PAY	2021	6	26	7	0	13.2	380	961.9	15.1	84.1	1.3	276	735.9146663
PAY	2021	6	26	8	0	13.9	546	961.8	17.1	76.6	1.8	348	827.0657347
PAY	2021	6	26	9	0	14.8	734	961.5	18.4	67.4	2.2	13	942.623066
PAY	2021	6	26	10	0	15.1	694	961.3	19.2	63.8	2.3	9	803.4022097
PAY	2021	6	26	11	0	15.3	643	961	19.4	64.2	1.9	354	706.7441265
PAY	2021	6	26	12	0	15.9	899	960.8	21.1	57.8	1.9	249	984.1466087
PAY	2021	6	26	13	0	15.9	946	960.3	22.1	59.1	1.7	232	1000
PAY	2021	6	26	14	0	16.5	879	960	22.8	54.3	1.7	60	1000
PAY	2021	6	26	15	0	17	731	959.6	23.2	53.8	1.9	322	1000
PAY	2021	6	26	16	0	17.2	559	959.3	23.6	53.9	1.8	75	1000
PAY	2021	6	26	17	0	17.1	434	958.8	23.7	47.8	1.8	353	1000
PAY	2021	6	26	18	0	17.2	258	958.9	21.7	61.1	2.7	360	1000
PAY	2021	6	26	19	0	16.8	73	959	20	74.4	1.6	333	1000
PAY	2021	6	26	20	0	16.5	7	959.4	17.3	87.1	0.9	45	0
PAY	2021	6	26	21	0	15.3	0	959.6	15.6	90.7	1.1	135	0
PAY	2021	6	26	22	0	14.2	0	959.4	14.3	93.4	1.8	201	0
PAY	2021	6	26	23	0	13.4	0	959.5	13.9	93.4	2.3	203	0
PAY	2021	6	27	0	0	13	0	959.6	14.1	88.6	3.1	201	0
PAY	2021	6	27	1	0	12.4	0	959.4	12.9	93.1	2	192	0
PAY	2021	6	27	2	0	12.2	0	959.3	12.9	92.1	1.4	180	0
PAY	2021	6	27	3	0	12	0	959	12.6	91.9	1.6	160	0
PAY	2021	6	27	4	0	11.4	1	959.2	11.8	92.8	1.3	188	0
PAY	2021	6	27	5	0	11.4	46	959.3	12.6	92.1	1.2	195	239.4392351
PAY	2021	6	27	6	0	13	218	959	15.5	80	1.3	180	612.220681
PAY	2021	6	27	7	0	14.7	382	959.1	18.1	77	1.5	197	741.1014652
PAY	2021	6	27	8	0	16.3	510	959	19.7	71.8	1.8	239	773.4765523
PAY	2021	6	27	9	0	17	563	958.3	21.4	72.3	1.7	321	723.6424483
PAY	2021	6	27	10	0	17.8	638	958.2	22.5	66.5	1.9	292	739.0193173
PAY	2021	6	27	11	0	17.4	723	957.9	22.3	58.8	2.7	299	794.9952302
PAY	2021	6	27	12	0	17	756	957.7	23.8	53.7	2	315	827.8018631
PAY	2021	6	27	13	0	16.9	630	957.5	24	50.8	1.8	333	720.4026188
PAY	2021	6	27	14	0	18.5	696	957.4	25.2	53.1	1.7	242	874.5650448
PAY	2021	6	27	15	0	18.6	481	957	24.4	62.5	1.2	106	704.6992782
PAY	2021	6	27	16	0	19	209	956.8	24.5	58.7	0.9	315	385.299285
PAY	2021	6	27	17	0	19.4	249	956.6	24.6	61.9	1.5	297	646.7635708
PAY	2021	6	27	18	0	19.5	105	956.9	22.9	76.6	1.3	225	475.1975073
PAY	2021	6	27	19	0	19.6	31	957.4	21.7	80.3	1.2	84	503.982459
PAY	2021	6	27	20	0	18.2	0	958.6	18.7	80.9	2.5	360	0
PAY	2021	6	27	21	0	16.8	0	959	18.6	83.9	2.3	67	0
PAY	2021	6	27	22	0	16.6	0	959	18.4	83.5	2.4	72	0
PAY	2021	6	27	23	0	16.4	0	958.9	17	93.4	2.1	15	0
PAY	2021	6	28	0	0	16.2	0	959.2	16.7	95.1	1.3	21	0
PAY	2021	6	28	1	0	16	0	959	16.1	96.7	1.5	78	0
PAY	2021	6	28	2	0	15.6	0	958.7	16.2	92.6	1.5	55	0
PAY	2021	6	28	3	0	14.8	0	958.5	14.7	98.1	0.8	30	0
PAY	2021	6	28	4	0	14.3	4	958.3	14.2	97.7	1.1	63	0
PAY	2021	6	28	5	0	14.6	54	958.5	15	96.6	1.2	180	282.7176482
PAY	2021	6	28	6	0	15.8	206	958.6	17.5	90.3	1.9	196	580.2529336
PAY	2021	6	28	7	0	16.9	350	958.7	18.7	83.4	1.5	228	680.3091689
PAY	2021	6	28	8	0	17.6	549	958.7	21.2	75.3	1.4	278	833.7121811
PAY	2021	6	28	9	0	18	518	958.4	21	74.3	1.8	356	666.4196016
PAY	2021	6	28	10	0	18.7	530	958.1	22.5	72.8	1.6	69	614.3232556
PAY	2021	6	28	11	0	19.3	770	957.8	24.3	62.6	2.3	25	847.0612255
PAY	2021	6	28	12	0	19.5	935	957.5	25.2	59.2	2.2	47	1000
PAY	2021	6	28	13	0	20	896	956.7	27.3	50.1	2.8	51	1000
PAY	2021	6	28	14	0	19.6	407	956.9	23	57.5	3.5	345	511.449092
PAY	2021	6	28	15	0	15.9	79	958.6	17.1	93.4	5.6	327	115.7378978
PAY	2021	6	28	16	0	16.1	173	958.7	17.4	85	3.7	112	318.9093491
PAY	2021	6	28	17	0	16.4	86	958.9	17.9	85.4	2.3	163	223.3690987
PAY	2021	6	28	18	0	16.2	18	959	16.8	93	2.8	146	81.47745693
PAY	2021	6	28	19	0	16.3	33	959.4	16.7	95.7	2.4	35	537.6974624
PAY	2021	6	28	20	0	16.3	0	960.1	16.6	97.7	1.6	333	0
PAY	2021	6	28	21	0	16.2	0	960.4	16.4	98.5	1.5	42	0
PAY	2021	6	28	22	0	16	0	959.6	16.1	96.2	2	39	0
PAY	2021	6	28	23	0	15.7	0	959.4	16	97.8	2.1	25	0
PAY	2021	6	29	0	0	15.7	0	959.2	15.8	97.5	1.9	21	0
PAY	2021	6	29	1	0	15.3	0	958.7	15.6	96.3	2.7	48	0
PAY	2021	6	29	2	0	15.1	0	958.4	15.4	97.2	1.7	53	0
PAY	2021	6	29	3	0	15.2	0	957.9	15.6	96.8	1.4	45	0
PAY	2021	6	29	4	0	15.3	1	957.5	15.6	97.4	1.1	61	0
PAY	2021	6	29	5	0	15.4	36	957.2	15.8	95	1.1	56	189.6589797
PAY	2021	6	29	6	0	15.4	105	956.9	16.5	92.7	0.9	236	296.7057291
PAY	2021	6	29	7	0	15.8	221	956.7	17.3	88.4	1.2	281	430.4351169
PAY	2021	6	29	8	0	15.9	332	956.2	17.8	84.2	1.5	260	504.8771107
PAY	2021	6	29	9	0	15.9	154	957.3	17.3	85.7	2.5	280	198.3214331
PAY	2021	6	29	10	0	12.9	119	957.6	15.1	85.8	3.9	201	138.0315529
PAY	2021	6	29	11	0	13.9	93	958.3	14.9	89.3	4.5	189	102.3594087
PAY	2021	6	29	12	0	15	760	957.9	19.3	72.1	4.7	202	832.7179138
PAY	2021	6	29	13	0	15.2	556	957.8	18.2	68.2	4.6	221	636.0315984
PAY	2021	6	29	14	0	14.6	275	957.9	17.6	68.7	3.5	295	345.6195061
PAY	2021	6	29	15	0	14.4	354	957.4	19.6	65.2	1.9	278	518.6613212
PAY	2021	6	29	16	0	14.8	565	956.7	19.9	56.2	1.9	299	1000
PAY	2021	6	29	17	0	14.6	216	956.3	19.6	54.2	1.3	297	561.113205
PAY	2021	6	29	18	0	14.7	48	956.8	16.3	78.7	1.7	333	217.4030611
PAY	2021	6	29	19	0	14	46	957.3	14.6	92.4	2.4	56	752.4088867
PAY	2021	6	29	20	0	13.5	1	958.3	14.2	92.4	2.1	90	0
PAY	2021	6	29	21	0	13.1	0	959.6	13.4	89.1	3	197	0
PAY	2021	6	29	22	0	11.8	0	959.7	12.1	93.5	3.5	202	0
PAY	2021	6	29	23	0	11.4	0	959.9	12	94.3	2.6	198	0
PAY	2021	6	30	0	0	11.4	0	959.8	12.2	90	3.1	197	0
PAY	2021	6	30	1	0	11.4	0	959.6	12	93.4	2.5	216	0
PAY	2021	6	30	2	0	11.3	0	959.4	12.2	88.2	2.7	225	0
PAY	2021	6	30	3	0	10.4	0	959.2	10.7	91	3.3	212	0
PAY	2021	6	30	4	0	9.8	1	959.5	11.1	86.2	2.7	203	0
PAY	2021	6	30	5	0	10.2	23	959.6	11.7	88	2.5	205	121.9836904
PAY	2021	6	30	6	0	10.9	69	959.7	12.8	83.7	2	221	195.6409686
PAY	2021	6	30	7	0	11.5	138	959.9	13.6	81.7	2.6	219	269.3546346
PAY	2021	6	30	8	0	11.8	223	960	14.5	73.6	3.4	225	339.6197608
PAY	2021	6	30	9	0	12.1	327	959.8	15.9	66	3.5	227	421.5567152
PAY	2021	6	30	10	0	12.5	587	959.7	17.6	56.2	4.7	242	681.4031407
PAY	2021	6	30	11	0	13	759	959.2	18.3	56.4	4.7	234	835.8536997
PAY	2021	6	30	12	0	12.8	449	959.3	16.9	57.3	5	241	492.159789
PAY	2021	6	30	13	0	12.5	527	959	18.3	51.5	5.5	231	603.0305382
PAY	2021	6	30	14	0	12.5	295	959.5	17	61.3	6	237	370.8325692
PAY	2021	6	30	15	0	12.9	163	959.7	16.3	70.3	4.9	247	238.8598254
PAY	2021	6	30	16	0	13	124	959.7	16.5	68.7	4.5	227	228.6447011
PAY	2021	6	30	17	0	13	58	959.8	16.1	70.9	4.1	215	150.7271086
PAY	2021	6	30	18	0	13.2	35	960.4	14.5	89.1	3.9	230	158.6839147
PAY	2021	6	30	19	0	13.4	6	960.8	13.9	92.2	2.6	239	98.68089712
PAY	2021	6	30	20	0	13.3	0	961.2	13.9	92.8	3.1	201	0
PAY	2021	6	30	21	0	13.3	0	961.6	13.9	94.2	2.7	208	0
PAY	2021	6	30	22	0	13.2	0	961.5	13.8	93	2.6	209	0
PAY	2021	6	30	23	0	13.2	0	961.4	13.8	93.9	2.7	208	0
PAY	2021	7	1	0	0	13.1	0	961.3	13.5	94.4	2.2	204	0
PAY	2021	7	1	1	0	12.9	0	961.1	13.6	92.1	2.5	204	0
PAY	2021	7	1	2	0	12.9	0	961	13.7	89.9	2.4	214	0
PAY	2021	7	1	3	0	12.9	0	961	13.6	92.7	2.2	211	0
PAY	2021	7	1	4	0	12.9	1	960.9	13.9	89.4	2	207	0
PAY	2021	7	1	5	0	13.1	15	961.1	14	90.6	2.4	216	80.12365852
PAY	2021	7	1	6	0	13.3	46	961.2	14.1	92.7	2.8	212	130.897049
PAY	2021	7	1	7	0	14.3	307	961.5	15.8	83.5	2.7	209	600.5734022
PAY	2021	7	1	8	0	14.6	385	961.5	17	77.7	3.6	204	587.2536365
PAY	2021	7	1	9	0	14.3	362	961.4	18	70	3.4	240	467.2016702
PAY	2021	7	1	10	0	14.4	462	961.4	18.9	64.9	3.5	223	536.7435749
PAY	2021	7	1	11	0	14.9	698	961.1	20.4	57.1	4	220	769.1491493
PAY	2021	7	1	12	0	14.6	730	961.1	21	48.3	4.2	263	800.5381835
PAY	2021	7	1	13	0	14.8	664	961	20.8	54.9	4.1	244	760.0614157
PAY	2021	7	1	14	0	14.9	582	961	21.8	54.7	3.7	235	731.8165854
PAY	2021	7	1	15	0	15	656	960.8	21.4	49.3	3.6	230	961.5625373
PAY	2021	7	1	16	0	14.8	417	960.7	21.1	54.4	2.9	239	769.1762165
PAY	2021	7	1	17	0	15.2	307	960.6	21.4	54.7	3.7	229	798.2958649
PAY	2021	7	1	18	0	15.1	281	960.6	21	51	3.1	246	1000
PAY	2021	7	1	19	0	14.7	105	960.6	19.8	57.1	2.1	255	1000
PAY	2021	7	1	20	0	14.7	8	960.9	16.7	78	1.8	208	0
PAY	2021	7	1	21	0	14	0	961.3	16.5	75.8	1.7	194	0
PAY	2021	7	1	22	0	13.8	0	961.5	15.1	85.2	2.5	201	0
PAY	2021	7	1	23	0	13.2	0	961.7	13.3	92.3	1.6	174	0
PAY	2021	7	2	0	0	12.5	0	961.7	12.6	93.1	1.6	184	0
PAY	2021	7	2	1	0	12.4	0	961.5	13	92.2	2.5	201	0
PAY	2021	7	2	2	0	12.1	0	961.3	12.6	92.1	2.4	199	0
PAY	2021	7	2	3	0	11.6	0	961.4	12.6	89.3	2	192	0
PAY	2021	7	2	4	0	11.4	2	961.5	11.9	92	1.4	180	0
PAY	2021	7	2	5	0	11.4	67	961.8	12.8	90.1	1.5	130	360.6067309
PAY	2021	7	2	6	0	12.6	219	962.1	14.9	83.5	1.1	220	625.5532905
PAY	2021	7	2	7	0	14.1	391	962.3	17	72.9	1.8	205	766.7235855
PAY	2021	7	2	8	0	14.3	562	962.2	19.8	64.1	1.3	79	858.6462977
PAY	2021	7	2	9	0	14.1	722	962.1	19.6	47.4	1.6	17	932.9290655
PAY	2021	7	2	10	0	14	845	962.1	21.7	50.6	1.5	90	982.5725136
PAY	2021	7	2	11	0	14.1	927	961.9	22.3	46.4	2	23	1000
PAY	2021	7	2	12	0	14.8	960	961.5	22.8	40.3	2.7	8	1000
PAY	2021	7	2	13	0	15.3	888	961.3	22.9	44.6	2.6	18	1000
PAY	2021	7	2	14	0	15.6	905	961.2	24	43.2	2.7	9	1000
PAY	2021	7	2	15	0	15.6	749	961.3	24	40.8	2.4	13	1000
PAY	2021	7	2	16	0	14.3	446	961.1	22.6	39	2.2	295	823.069828
PAY	2021	7	2	17	0	14.8	247	960.8	22.3	48.8	1.8	8	642.8077584
PAY	2021	7	2	18	0	15.7	161	960.7	21.7	53.6	1.6	67	732.3561076
PAY	2021	7	2	19	0	16.2	71	960.5	19	70.4	1.4	67	1000
PAY	2021	7	2	20	0	15.3	3	960.9	18.7	62.3	1.6	68	0
PAY	2021	7	2	21	0	14.1	0	961.1	16.8	75	1.9	41	0
PAY	2021	7	2	22	0	13.7	0	961.1	14.4	89.8	1.6	7	0
PAY	2021	7	2	23	0	13.5	0	961	14.9	87.9	0.8	240	0
PAY	2021	7	3	0	0	13.3	0	960.8	14.2	89	1.4	216	0
PAY	2021	7	3	1	0	13.2	0	960.8	14.2	87.7	1.6	192	0
PAY	2021	7	3	2	0	12.9	0	960.5	13.6	92.4	1.3	120	0
PAY	2021	7	3	3	0	12.7	0	960.7	13.8	89.3	1.7	205	0
PAY	2021	7	3	4	0	12.7	1	960.6	13.8	87.5	2.1	203	0
PAY	2021	7	3	5	0	12.6	44	960.5	13.9	89.2	1.6	200	238.7243034
PAY	2021	7	3	6	0	13.6	221	960.5	16.2	81.9	1.6	210	633.792541
PAY	2021	7	3	7	0	14.3	342	960.5	17.3	74.9	1.2	239	672.3169797
PAY	2021	7	3	8	0	15.1	447	960.4	18.6	70	1.3	297	684.1231762
PAY	2021	7	3	9	0	15.2	444	960.1	19.4	63.8	1.3	301	574.4310162
PAY	2021	7	3	10	0	15.6	427	960	20.1	62	1.6	228	496.9845862
PAY	2021	7	3	11	0	16.4	340	960	20.3	69.9	1.5	288	375.1772478
PAY	2021	7	3	12	0	16.1	244	960.1	19.4	75.9	1.9	295	267.8676461
PAY	2021	7	3	13	0	16.6	210	960.1	18.8	78.2	1.6	225	240.5947622
PAY	2021	7	3	14	0	16.6	129	960.4	17.9	90.3	2.4	218	162.3366647
PAY	2021	7	3	15	0	16.2	91	960.6	17	92.2	2.6	223	133.5006438
PAY	2021	7	3	16	0	16	85	960.4	16.7	90.8	2.5	204	156.9622443
PAY	2021	7	3	17	0	15.9	89	960.3	16.5	92.5	2.1	221	231.8624597
PAY	2021	7	3	18	0	15.5	41	960.1	16	92.5	2.2	203	186.9286491
PAY	2021	7	3	19	0	15.5	21	959.6	16	94.7	1	144	354.7451833
PAY	2021	7	3	20	0	15.4	3	959.8	15.7	96.8	1.3	185	0
PAY	2021	7	3	21	0	15.3	0	959.8	15.5	96.7	1	159	0
PAY	2021	7	3	22	0	14.5	0	959.5	14.3	97.6	1.1	197	0
PAY	2021	7	3	23	0	14.2	0	959	14.6	95.9	1.3	180	0
PAY	2021	7	4	0	0	14.1	0	958.7	14.4	97.8	1.5	190	0
PAY	2021	7	4	1	0	14.3	0	958.4	14.7	96.4	1.3	200	0
PAY	2021	7	4	2	0	14.6	0	958	14.9	98	1	139	0
PAY	2021	7	4	3	0	14.6	0	957.9	15	96.8	0.9	326	0
PAY	2021	7	4	4	0	14.8	0	957.8	15	96.7	1.1	157	0
PAY	2021	7	4	5	0	14.8	29	957.7	15.2	93	1.2	180	158.6806325
PAY	2021	7	4	6	0	15.4	171	957	16.4	92.6	1.1	225	492.4608335
PAY	2021	7	4	7	0	15.7	179	957.5	17	89.3	1.7	228	352.8076802
PAY	2021	7	4	8	0	16	108	957.4	17.5	87.7	1.5	210	165.5902672
PAY	2021	7	4	9	0	16.2	188	956.9	18	84.6	1.7	194	243.5476497
PAY	2021	7	4	10	0	16.6	294	956.5	18.6	80.6	2.6	227	342.5260339
PAY	2021	7	4	11	0	16.7	330	956.2	19	81.2	2.2	219	364.4243834
PAY	2021	7	4	12	0	17.1	228	955.9	19.1	79.3	2.8	207	250.4594743
PAY	2021	7	4	13	0	16.8	323	955.8	19.5	71.4	4	217	370.257879
PAY	2021	7	4	14	0	16.1	201	956.3	18.4	75.3	5.2	219	253.0742742
PAY	2021	7	4	15	0	15.7	283	956.6	19.6	64.6	5	223	415.4125053
PAY	2021	7	4	16	0	14.6	511	956.7	18.8	60.8	6.7	231	944.353955
PAY	2021	7	4	17	0	14.4	165	957	18.9	62.5	5.5	229	430.4071143
PAY	2021	7	4	18	0	14.4	160	957.7	18.7	62.2	5.2	227	731.4715864
PAY	2021	7	4	19	0	14.3	70	957.9	17.5	69.5	3.8	217	1000
PAY	2021	7	4	20	0	13.7	4	958.5	15.6	78.7	2.5	208	0
PAY	2021	7	4	21	0	13.4	0	958.6	15.8	78.6	2.6	206	0
PAY	2021	7	4	22	0	13.6	0	958.4	15.2	83.6	2.6	203	0
PAY	2021	7	4	23	0	13.6	0	958.2	15.3	83.2	3	195	0
PAY	2021	7	5	0	0	13.7	0	957.9	15.4	83.2	2.8	200	0
PAY	2021	7	5	1	0	13.8	0	957.7	15.6	81.6	2	196	0
PAY	2021	7	5	2	0	13.7	0	957.4	15.2	85.2	1.9	193	0
PAY	2021	7	5	3	0	13.7	0	957	15	86.5	1.9	189	0
PAY	2021	7	5	4	0	13.6	0	957.2	14.9	86.8	1.6	207	0
PAY	2021	7	5	5	0	13.7	15	957.2	14.9	89.6	1	238	82.81289226
PAY	2021	7	5	6	0	13.8	50	957.1	15.7	81.8	1.5	219	144.6278771
PAY	2021	7	5	7	0	13.6	76	957.2	16.1	77.1	2.3	209	150.2056558
PAY	2021	7	5	8	0	14.1	190	957.2	17.2	74	2.5	222	291.8663873
PAY	2021	7	5	9	0	14.8	361	957.2	18.5	71.7	4.7	219	468.3084557
PAY	2021	7	5	10	0	15.3	464	956.8	20.4	62.1	5.4	216	541.1522535
PAY	2021	7	5	11	0	16	396	956.8	20.8	61.9	5.3	218	437.6710409
PAY	2021	7	5	12	0	16.1	376	956.4	21.3	57.7	5.3	227	413.3208047
PAY	2021	7	5	13	0	16.4	410	956.1	22.1	54.5	5.1	235	470.2716577
PAY	2021	7	5	14	0	16.5	320	955.8	22.8	52.4	5.3	230	403.1453477
PAY	2021	7	5	15	0	17.1	411	955.3	23.8	51	4.5	230	603.7144232
PAY	2021	7	5	16	0	17.6	487	955	25	49.9	5.3	239	900.8333544
PAY	2021	7	5	17	0	17.5	434	954.6	24.9	51.4	4.7	238	1000
PAY	2021	7	5	18	0	17.9	259	954.5	24.4	52.4	2.9	219	1000
PAY	2021	7	5	19	0	17.9	96	954.6	22	64.6	2.3	182	1000
